date,store_id,store_name,region,product_id,product_name,category,units_sold,on_promotion,stockout_flag,unit_price_inr,revenue_inr
2025-10-16,S03,Bengaluru East,South,P04,Cooking Oil 1L,Staples,92,0,0,168.97,15545.24
2025-10-16,S03,Bengaluru East,South,P05,Notebook A4 (Pack of 5),Stationery,36,0,0,160.37,5773.32
2025-10-16,S03,Bengaluru East,South,P06,LED Bulb 9W,Home,38,0,0,123.91,4708.58
2025-10-16,S03,Bengaluru East,South,P07,Biscuits Family Pack,Snacks,107,0,0,63.55,6799.85
2025-10-16,S03,Bengaluru East,South,P08,Detergent Powder 1kg,Home,48,0,0,215.35,10336.8
2025-10-17,S01,Chennai Central,South,P01,Instant Coffee 200g,Beverages,88,0,0,238.46,20984.48
2025-10-17,S01,Chennai Central,South,P02,Basmati Rice 5kg,Staples,68,0,0,602.22,40950.96
2025-10-17,S01,Chennai Central,South,P03,Toothpaste 150g,Personal Care,83,1,0,89.3,7411.9
2025-10-17,S01,Chennai Central,South,P04,Cooking Oil 1L,Staples,74,0,0,194.82,14416.68
2025-10-17,S01,Chennai Central,South,P05,Notebook A4 (Pack of 5),Stationery,38,0,0,154.7,5878.6
2025-10-17,S01,Chennai Central,South,P06,LED Bulb 9W,Home,53,0,0,128.69,6820.57
2025-10-17,S01,Chennai Central,South,P07,Biscuits Family Pack,Snacks,127,0,0,64.89,8241.03
2025-10-17,S01,Chennai Central,South,P08,Detergent Powder 1kg,Home,58,0,0,215.36,12490.88
2025-10-17,S02,Coimbatore Hub,South,P01,Instant Coffee 200g,Beverages,93,0,0,230.27,21415.11
2025-10-17,S02,Coimbatore Hub,South,P02,Basmati Rice 5kg,Staples,135,0,0,610.44,82409.4
2025-10-17,S02,Coimbatore Hub,South,P03,Toothpaste 150g,Personal Care,62,0,0,98.57,6111.34
2025-10-17,S02,Coimbatore Hub,South,P04,Cooking Oil 1L,Staples,72,0,0,178.59,12858.48
2025-10-17,S02,Coimbatore Hub,South,P05,Notebook A4 (Pack of 5),Stationery,44,0,0,137.83,6064.52
2025-10-17,S02,Coimbatore Hub,South,P06,LED Bulb 9W,Home,44,0,0,117.66,5177.04
2025-10-17,S02,Coimbatore Hub,South,P07,Biscuits Family Pack,Snacks,107,0,0,55.53,5941.71
2025-10-17,S02,Coimbatore Hub,South,P08,Detergent Powder 1kg,Home,57,0,0,219.21,12494.97
2025-10-17,S03,Bengaluru East,South,P01,Instant Coffee 200g,Beverages,75,0,0,210.96,15822.0
2025-10-17,S03,Bengaluru East,South,P02,Basmati Rice 5kg,Staples,165,1,0,665.31,109776.15
2025-10-17,S03,Bengaluru East,South,P03,Toothpaste 150g,Personal Care,54,0,0,87.11,4703.94
2025-10-17,S03,Bengaluru East,South,P04,Cooking Oil 1L,Staples,148,1,0,170.28,25201.44
2025-10-17,S03,Bengaluru East,South,P05,Notebook A4 (Pack of 5),Stationery,35,0,0,158.94,5562.9
2025-10-17,S03,Bengaluru East,South,P06,LED Bulb 9W,Home,40,0,0,110.54,4421.6
2025-10-17,S03,Bengaluru East,South,P07,Biscuits Family Pack,Snacks,101,0,0,63.16,6379.16
2025-10-17,S03,Bengaluru East,South,P08,Detergent Powder 1kg,Home,55,0,0,205.09,11279.95
2025-10-18,S01,Chennai Central,South,P01,Instant Coffee 200g,Beverages,99,0,0,238.41,23602.59
2025-10-18,S01,Chennai Central,South,P02,Basmati Rice 5kg,Staples,138,0,0,596.63,82334.94
2025-10-18,S01,Chennai Central,South,P03,Toothpaste 150g,Personal Care,37,0,1,93.25,3450.25
2025-10-18,S01,Chennai Central,South,P04,Cooking Oil 1L,Staples,97,0,0,187.73,18209.81
2025-10-18,S01,Chennai Central,South,P05,Notebook A4 (Pack of 5),Stationery,57,0,0,143.73,8192.61
2025-10-18,S01,Chennai Central,South,P06,LED Bulb 9W,Home,54,0,0,120.0,6480.0
2025-10-18,S01,Chennai Central,South,P07,Biscuits Family Pack,Snacks,164,0,0,54.9,9003.6
2025-10-18,S01,Chennai Central,South,P08,Detergent Powder 1kg,Home,98,0,0,189.19,18540.62
2025-10-18,S02,Coimbatore Hub,South,P01,Instant Coffee 200g,Beverages,91,0,0,214.85,19551.35
2025-10-18,S02,Coimbatore Hub,South,P02,Basmati Rice 5kg,Staples,151,0,0,681.59,102920.09
2025-10-18,S02,Coimbatore Hub,South,P03,Toothpaste 150g,Personal Care,93,0,0,103.69,9643.17
2025-10-18,S02,Coimbatore Hub,South,P04,Cooking Oil 1L,Staples,113,0,0,192.53,21755.89
2025-10-18,S02,Coimbatore Hub,South,P05,Notebook A4 (Pack of 5),Stationery,57,0,0,162.8,9279.6
2025-10-18,S02,Coimbatore Hub,South,P06,LED Bulb 9W,Home,67,0,0,115.45,7735.15
2025-10-18,S02,Coimbatore Hub,South,P07,Biscuits Family Pack,Snacks,142,0,0,55.9,7937.8
2025-10-18,S02,Coimbatore Hub,South,P08,Detergent Powder 1kg,Home,73,0,0,200.49,14635.77
2025-10-18,S03,Bengaluru East,South,P01,Instant Coffee 200g,Beverages,58,0,1,222.07,12880.06
2025-10-18,S03,Bengaluru East,South,P02,Basmati Rice 5kg,Staples,140,0,0,628.82,88034.8
2025-10-18,S03,Bengaluru East,South,P03,Toothpaste 150g,Personal Care,72,0,0,104.0,7488.0
2025-10-18,S03,Bengaluru East,South,P04,Cooking Oil 1L,Staples,115,0,0,168.89,19422.35
2025-10-18,S03,Bengaluru East,South,P05,Notebook A4 (Pack of 5),Stationery,40,0,0,161.23,6449.2
2025-10-18,S03,Bengaluru East,South,P06,LED Bulb 9W,Home,47,0,0,122.41,5753.27
2025-10-18,S03,Bengaluru East,South,P07,Biscuits Family Pack,Snacks,118,0,0,61.23,7225.14
2025-10-18,S03,Bengaluru East,South,P08,Detergent Powder 1kg,Home,64,0,0,207.42,13274.88
2025-10-19,S01,Chennai Central,South,P01,Instant Coffee 200g,Beverages,95,0,0,213.71,20302.45
2025-10-19,S01,Chennai Central,South,P02,Basmati Rice 5kg,Staples,145,0,0,678.6,98397.0
2025-10-19,S01,Chennai Central,South,P03,Toothpaste 150g,Personal Care,97,0,0,98.84,9587.48
2025-10-19,S01,Chennai Central,South,P04,Cooking Oil 1L,Staples,111,0,0,180.03,19983.33
2025-10-19,S01,Chennai Central,South,P05,Notebook A4 (Pack of 5),Stationery,59,0,0,157.41,9287.19
2025-10-19,S01,Chennai Central,South,P06,LED Bulb 9W,Home,52,0,0,117.31,6100.12
2025-10-19,S01,Chennai Central,South,P07,Biscuits Family Pack,Snacks,163,0,0,61.57,10035.91
2025-10-19,S01,Chennai Central,South,P08,Detergent Powder 1kg,Home,56,0,0,223.9,12538.4
2025-10-19,S02,Coimbatore Hub,South,P01,Instant Coffee 200g,Beverages,117,0,0,228.11,26688.87
2025-10-19,S02,Coimbatore Hub,South,P02,Basmati Rice 5kg,Staples,163,0,0,654.55,106691.65
2025-10-19,S02,Coimbatore Hub,South,P03,Toothpaste 150g,Personal Care,87,0,0,99.99,8699.13
2025-10-19,S02,Coimbatore Hub,South,P04,Cooking Oil 1L,Staples,107,0,0,164.38,17588.66
2025-10-19,S02,Coimbatore Hub,South,P05,Notebook A4 (Pack of 5),Stationery,68,1,0,151.1,10274.8
2025-10-19,S02,Coimbatore Hub,South,P06,LED Bulb 9W,Home,62,0,0,120.12,7447.44
2025-10-19,S02,Coimbatore Hub,South,P07,Biscuits Family Pack,Snacks,112,0,0,65.55,7341.6
2025-10-19,S02,Coimbatore Hub,South,P08,Detergent Powder 1kg,Home,67,0,0,198.85,13322.95
2025-10-19,S03,Bengaluru East,South,P01,Instant Coffee 200g,Beverages,90,0,0,221.56,19940.4
2025-10-19,S03,Bengaluru East,South,P02,Basmati Rice 5kg,Staples,146,0,0,683.66,99814.36
2025-10-19,S03,Bengaluru East,South,P03,Toothpaste 150g,Personal Care,71,0,0,92.77,6586.67
2025-10-19,S03,Bengaluru East,South,P04,Cooking Oil 1L,Staples,107,0,0,166.44,17809.08
2025-10-19,S03,Bengaluru East,South,P05,Notebook A4 (Pack of 5),Stationery,48,0,0,146.61,7037.28
2025-10-19,S03,Bengaluru East,South,P06,LED Bulb 9W,Home,59,0,0,125.78,7421.02
2025-10-19,S03,Bengaluru East,South,P07,Biscuits Family Pack,Snacks,102,0,0,63.63,6490.26
2025-10-19,S03,Bengaluru East,South,P08,Detergent Powder 1kg,Home,66,0,0,217.0,14322.0
2025-10-20,S01,Chennai Central,South,P01,Instant Coffee 200g,Beverages,99,0,0,226.89,22462.11
2025-10-20,S01,Chennai Central,South,P02,Basmati Rice 5kg,Staples,104,0,0,631.29,65654.16
2025-10-20,S01,Chennai Central,South,P03,Toothpaste 150g,Personal Care,73,0,0,93.92,6856.16
2025-10-20,S01,Chennai Central,South,P04,Cooking Oil 1L,Staples,99,0,0,169.4,16770.6
2025-10-20,S01,Chennai Central,South,P05,Notebook A4 (Pack of 5),Stationery,42,0,0,159.03,6679.26
2025-10-20,S01,Chennai Central,South,P06,LED Bulb 9W,Home,51,0,0,123.91,6319.41
2025-10-20,S01,Chennai Central,South,P07,Biscuits Family Pack,Snacks,116,0,0,65.0,7540.0
2025-10-20,S01,Chennai Central,South,P08,Detergent Powder 1kg,Home,63,0,0,210.94,13289.22
2025-10-20,S02,Coimbatore Hub,South,P01,Instant Coffee 200g,Beverages,78,0,0,237.19,18500.82
2025-10-20,S02,Coimbatore Hub,South,P02,Basmati Rice 5kg,Staples,117,0,0,590.19,69052.23
2025-10-20,S02,Coimbatore Hub,South,P03,Toothpaste 150g,Personal Care,72,0,0,91.08,6557.76
2025-10-20,S02,Coimbatore Hub,South,P04,Cooking Oil 1L,Staples,117,0,0,162.19,18976.23
2025-10-20,S02,Coimbatore Hub,South,P05,Notebook A4 (Pack of 5),Stationery,40,0,0,143.42,5736.8
2025-10-20,S02,Coimbatore Hub,South,P06,LED Bulb 9W,Home,27,0,1,119.5,3226.5
2025-10-20,S02,Coimbatore Hub,South,P07,Biscuits Family Pack,Snacks,122,0,0,60.36,7363.92
2025-10-20,S02,Coimbatore Hub,South,P08,Detergent Powder 1kg,Home,57,0,0,223.85,12759.45
2025-10-20,S03,Bengaluru East,South,P01,Instant Coffee 200g,Beverages,81,0,0,209.97,17007.57
2025-10-20,S03,Bengaluru East,South,P02,Basmati Rice 5kg,Staples,112,0,0,693.15,77632.8
2025-10-20,S03,Bengaluru East,South,P03,Toothpaste 150g,Personal Care,60,0,0,95.41,5724.6
2025-10-20,S03,Bengaluru East,South,P04,Cooking Oil 1L,Staples,82,0,0,186.9,15325.8
2025-10-20,S03,Bengaluru East,South,P05,Notebook A4 (Pack of 5),Stationery,43,1,0,147.58,6345.94
2025-10-20,S03,Bengaluru East,South,P06,LED Bulb 9W,Home,47,0,0,122.74,5768.78
2025-10-20,S03,Bengaluru East,South,P07,Biscuits Family Pack,Snacks,105,0,0,56.26,5907.3
2025-10-20,S03,Bengaluru East,South,P08,Detergent Powder 1kg,Home,49,0,0,203.91,9991.59
2025-10-21,S01,Chennai Central,South,P01,Instant Coffee 200g,Beverages,77,0,0,238.4,18356.8
2025-10-21,S01,Chennai Central,South,P02,Basmati Rice 5kg,Staples,118,0,0,677.78,79978.04
2025-10-21,S01,Chennai Central,South,P03,Toothpaste 150g,Personal Care,82,0,0,103.22,8464.04
2025-10-21,S01,Chennai Central,South,P04,Cooking Oil 1L,Staples,99,0,0,186.58,18471.42
2025-10-21,S01,Chennai Central,South,P05,Notebook A4 (Pack of 5),Stationery,41,0,0,158.52,6499.32
2025-10-21,S01,Chennai Central,South,P06,LED Bulb 9W,Home,57,0,0,121.28,6912.96
2025-10-21,S01,Chennai Central,South,P07,Biscuits Family Pack,Snacks,124,0,0,61.29,7599.96
2025-10-21,S01,Chennai Central,South,P08,Detergent Powder 1kg,Home,61,0,0,193.13,11780.93
2025-10-21,S02,Coimbatore Hub,South,P01,Instant Coffee 200g,Beverages,83,0,0,228.58,18972.14
2025-10-21,S02,Coimbatore Hub,South,P02,Basmati Rice 5kg,Staples,123,0,0,657.24,80840.52
2025-10-21,S02,Coimbatore Hub,South,P03,Toothpaste 150g,Personal Care,64,0,0,103.1,6598.4
2025-10-21,S02,Coimbatore Hub,South,P04,Cooking Oil 1L,Staples,77,0,0,195.0,15015.0
2025-10-21,S02,Coimbatore Hub,South,P05,Notebook A4 (Pack of 5),Stationery,78,1,0,135.53,10571.34
2025-10-21,S02,Coimbatore Hub,South,P06,LED Bulb 9W,Home,43,0,0,122.91,5285.13
2025-10-21,S02,Coimbatore Hub,South,P07,Biscuits Family Pack,Snacks,121,0,0,55.16,6674.36
2025-10-21,S02,Coimbatore Hub,South,P08,Detergent Powder 1kg,Home,57,0,0,205.83,11732.31
2025-10-21,S03,Bengaluru East,South,P01,Instant Coffee 200g,Beverages,64,0,0,210.05,13443.2
2025-10-21,S03,Bengaluru East,South,P02,Basmati Rice 5kg,Staples,164,1,0,585.65,96046.6
2025-10-21,S03,Bengaluru East,South,P03,Toothpaste 150g,Personal Care,60,0,0,104.08,6244.8
2025-10-21,S03,Bengaluru East,South,P04,Cooking Oil 1L,Staples,70,0,0,185.78,13004.6
2025-10-21,S03,Bengaluru East,South,P05,Notebook A4 (Pack of 5),Stationery,35,0,0,142.59,4990.65
2025-10-21,S03,Bengaluru East,South,P06,LED Bulb 9W,Home,48,0,0,116.78,5605.44
2025-10-21,S03,Bengaluru East,South,P07,Biscuits Family Pack,Snacks,103,0,0,63.84,6575.52
2025-10-21,S03,Bengaluru East,South,P08,Detergent Powder 1kg,Home,50,0,0,203.16,10158.0
2025-10-22,S01,Chennai Central,South,P01,Instant Coffee 200g,Beverages,78,0,0,199.58,15567.24
2025-10-22,S01,Chennai Central,South,P02,Basmati Rice 5kg,Staples,93,0,0,697.66,64882.38
2025-10-22,S01,Chennai Central,South,P03,Toothpaste 150g,Personal Care,83,0,0,96.58,8016.14
2025-10-22,S01,Chennai Central,South,P04,Cooking Oil 1L,Staples,92,0,0,193.37,17790.04
2025-10-22,S01,Chennai Central,South,P05,Notebook A4 (Pack of 5),Stationery,44,0,0,157.07,6911.08
2025-10-22,S01,Chennai Central,South,P06,LED Bulb 9W,Home,49,0,0,126.52,6199.48
2025-10-22,S01,Chennai Central,South,P07,Biscuits Family Pack,Snacks,115,0,0,65.43,7524.45
2025-10-22,S01,Chennai Central,South,P08,Detergent Powder 1kg,Home,68,0,0,212.56,14454.08
2025-10-22,S02,Coimbatore Hub,South,P01,Instant Coffee 200g,Beverages,92,0,0,214.66,19748.72
2025-10-22,S02,Coimbatore Hub,South,P02,Basmati Rice 5kg,Staples,136,0,0,647.78,88098.08
2025-10-22,S02,Coimbatore Hub,South,P03,Toothpaste 150g,Personal Care,60,0,0,93.82,5629.2
2025-10-22,S02,Coimbatore Hub,South,P04,Cooking Oil 1L,Staples,87,0,0,189.4,16477.8
2025-10-22,S02,Coimbatore Hub,South,P05,Notebook A4 (Pack of 5),Stationery,38,0,0,147.17,5592.46
2025-10-22,S02,Coimbatore Hub,South,P06,LED Bulb 9W,Home,89,1,0,108.73,9676.97
2025-10-22,S02,Coimbatore Hub,South,P07,Biscuits Family Pack,Snacks,108,0,0,59.06,6378.48
2025-10-22,S02,Coimbatore Hub,South,P08,Detergent Powder 1kg,Home,60,0,0,226.72,13603.2
2025-10-22,S03,Bengaluru East,South,P01,Instant Coffee 200g,Beverages,71,0,0,241.63,17155.73
2025-10-22,S03,Bengaluru East,South,P02,Basmati Rice 5kg,Staples,94,0,0,705.41,66308.54
2025-10-22,S03,Bengaluru East,South,P03,Toothpaste 150g,Personal Care,62,0,0,103.42,6412.04
2025-10-22,S03,Bengaluru East,South,P04,Cooking Oil 1L,Staples,82,0,0,165.63,13581.66
2025-10-22,S03,Bengaluru East,South,P05,Notebook A4 (Pack of 5),Stationery,35,0,0,153.68,5378.8
2025-10-22,S03,Bengaluru East,South,P06,LED Bulb 9W,Home,42,0,0,109.39,4594.38
2025-10-22,S03,Bengaluru East,South,P07,Biscuits Family Pack,Snacks,101,0,0,63.69,6432.69
2025-10-22,S03,Bengaluru East,South,P08,Detergent Powder 1kg,Home,45,0,0,230.62,10377.9
2025-10-23,S01,Chennai Central,South,P01,Instant Coffee 200g,Beverages,96,0,0,210.43,20201.28
2025-10-23,S01,Chennai Central,South,P02,Basmati Rice 5kg,Staples,107,0,0,676.05,72337.35
2025-10-23,S01,Chennai Central,South,P03,Toothpaste 150g,Personal Care,67,0,0,86.72,5810.24
2025-10-23,S01,Chennai Central,South,P04,Cooking Oil 1L,Staples,106,0,0,181.28,19215.68
2025-10-23,S01,Chennai Central,South,P05,Notebook A4 (Pack of 5),Stationery,51,0,0,161.15,8218.65
2025-10-23,S01,Chennai Central,South,P06,LED Bulb 9W,Home,49,0,0,123.83,6067.67
2025-10-23,S01,Chennai Central,South,P07,Biscuits Family Pack,Snacks,121,0,0,59.05,7145.05
2025-10-23,S01,Chennai Central,South,P08,Detergent Powder 1kg,Home,68,0,0,225.85,15357.8
2025-10-23,S02,Coimbatore Hub,South,P01,Instant Coffee 200g,Beverages,88,0,0,227.78,20044.64
2025-10-23,S02,Coimbatore Hub,South,P02,Basmati Rice 5kg,Staples,147,0,0,691.9,101709.3
2025-10-23,S02,Coimbatore Hub,South,P03,Toothpaste 150g,Personal Care,80,0,0,94.4,7552.0
2025-10-23,S02,Coimbatore Hub,South,P04,Cooking Oil 1L,Staples,100,0,0,166.82,16682.0
2025-10-23,S02,Coimbatore Hub,South,P05,Notebook A4 (Pack of 5),Stationery,40,0,0,150.35,6014.0
2025-10-23,S02,Coimbatore Hub,South,P06,LED Bulb 9W,Home,74,1,0,112.87,8352.38
2025-10-23,S02,Coimbatore Hub,South,P07,Biscuits Family Pack,Snacks,112,0,0,56.5,6328.0
2025-10-23,S02,Coimbatore Hub,South,P08,Detergent Powder 1kg,Home,65,0,0,192.31,12500.15
2025-10-23,S03,Bengaluru East,South,P01,Instant Coffee 200g,Beverages,77,0,0,226.26,17422.02
2025-10-23,S03,Bengaluru East,South,P02,Basmati Rice 5kg,Staples,105,0,0,591.39,62095.95
2025-10-23,S03,Bengaluru East,South,P03,Toothpaste 150g,Personal Care,65,0,0,89.56,5821.4
2025-10-23,S03,Bengaluru East,South,P04,Cooking Oil 1L,Staples,83,0,0,193.66,16073.78
2025-10-23,S03,Bengaluru East,South,P05,Notebook A4 (Pack of 5),Stationery,35,0,0,161.78,5662.3
2025-10-23,S03,Bengaluru East,South,P06,LED Bulb 9W,Home,41,0,0,130.13,5335.33
2025-10-23,S03,Bengaluru East,South,P07,Biscuits Family Pack,Snacks,120,0,0,58.12,6974.4
2025-10-23,S03,Bengaluru East,South,P08,Detergent Powder 1kg,Home,47,0,0,206.1,9686.7
2025-10-24,S01,Chennai Central,South,P01,Instant Coffee 200g,Beverages,79,0,0,220.73,17437.67
2025-10-24,S01,Chennai Central,South,P02,Basmati Rice 5kg,Staples,96,0,0,650.8,62476.8
2025-10-24,S01,Chennai Central,South,P03,Toothpaste 150g,Personal Care,75,0,0,87.92,6594.0
2025-10-24,S01,Chennai Central,South,P04,Cooking Oil 1L,Staples,74,0,0,181.01,13394.74
2025-10-24,S01,Chennai Central,South,P05,Notebook A4 (Pack of 5),Stationery,51,0,0,148.06,7551.06
2025-10-24,S01,Chennai Central,South,P06,LED Bulb 9W,Home,72,1,0,115.97,8349.84
2025-10-24,S01,Chennai Central,South,P07,Biscuits Family Pack,Snacks,96,0,0,64.98,6238.08
2025-10-24,S01,Chennai Central,South,P08,Detergent Powder 1kg,Home,63,0,0,214.23,13496.49
2025-10-24,S02,Coimbatore Hub,South,P01,Instant Coffee 200g,Beverages,98,0,0,240.85,23603.3
2025-10-24,S02,Coimbatore Hub,South,P02,Basmati Rice 5kg,Staples,138,0,0,674.23,93043.74
2025-10-24,S02,Coimbatore Hub,South,P03,Toothpaste 150g,Personal Care,68,0,0,102.51,6970.68
2025-10-24,S02,Coimbatore Hub,South,P04,Cooking Oil 1L,Staples,91,0,0,174.97,15922.27
2025-10-24,S02,Coimbatore Hub,South,P05,Notebook A4 (Pack of 5),Stationery,42,0,0,135.21,5678.82
2025-10-24,S02,Coimbatore Hub,South,P06,LED Bulb 9W,Home,49,0,0,130.24,6381.76
2025-10-24,S02,Coimbatore Hub,South,P07,Biscuits Family Pack,Snacks,118,0,0,54.5,6431.0
2025-10-24,S02,Coimbatore Hub,South,P08,Detergent Powder 1kg,Home,59,0,0,196.89,11616.51
2025-10-24,S03,Bengaluru East,South,P01,Instant Coffee 200g,Beverages,67,0,0,217.46,14569.82
2025-10-24,S03,Bengaluru East,South,P02,Basmati Rice 5kg,Staples,125,0,0,633.35,79168.75
2025-10-24,S03,Bengaluru East,South,P03,Toothpaste 150g,Personal Care,58,0,0,90.0,5220.0
2025-10-24,S03,Bengaluru East,South,P04,Cooking Oil 1L,Staples,100,0,0,193.54,19354.0
2025-10-24,S03,Bengaluru East,South,P05,Notebook A4 (Pack of 5),Stationery,30,0,0,142.67,4280.1
2025-10-24,S03,Bengaluru East,South,P06,LED Bulb 9W,Home,41,0,0,123.2,5051.2
2025-10-24,S03,Bengaluru East,South,P07,Biscuits Family Pack,Snacks,98,0,0,59.83,5863.34
2025-10-24,S03,Bengaluru East,South,P08,Detergent Powder 1kg,Home,47,0,0,189.53,8907.91
2025-10-25,S01,Chennai Central,South,P01,Instant Coffee 200g,Beverages,150,0,0,213.53,32029.5
2025-10-25,S01,Chennai Central,South,P02,Basmati Rice 5kg,Staples,138,0,0,654.64,90340.32
2025-10-25,S01,Chennai Central,South,P03,Toothpaste 150g,Personal Care,85,0,0,95.61,8126.85
2025-10-25,S01,Chennai Central,South,P04,Cooking Oil 1L,Staples,113,0,0,167.14,18886.82
2025-10-25,S01,Chennai Central,South,P05,Notebook A4 (Pack of 5),Stationery,55,0,0,159.17,8754.35
2025-10-25,S01,Chennai Central,South,P06,LED Bulb 9W,Home,72,0,0,124.82,8987.04
2025-10-25,S01,Chennai Central,South,P07,Biscuits Family Pack,Snacks,162,0,0,62.43,10113.66
2025-10-25,S01,Chennai Central,South,P08,Detergent Powder 1kg,Home,98,0,0,228.85,22427.3
2025-10-25,S02,Coimbatore Hub,South,P01,Instant Coffee 200g,Beverages,95,0,0,241.47,22939.65
2025-10-25,S02,Coimbatore Hub,South,P02,Basmati Rice 5kg,Staples,164,0,0,708.38,116174.32
2025-10-25,S02,Coimbatore Hub,South,P03,Toothpaste 150g,Personal Care,67,0,0,92.5,6197.5
2025-10-25,S02,Coimbatore Hub,South,P04,Cooking Oil 1L,Staples,140,0,0,183.79,25730.6
2025-10-25,S02,Coimbatore Hub,South,P05,Notebook A4 (Pack of 5),Stationery,52,0,0,136.57,7101.64
2025-10-25,S02,Coimbatore Hub,South,P06,LED Bulb 9W,Home,82,0,0,115.72,9489.04
2025-10-25,S02,Coimbatore Hub,South,P07,Biscuits Family Pack,Snacks,117,0,0,61.99,7252.83
2025-10-25,S02,Coimbatore Hub,South,P08,Detergent Powder 1kg,Home,68,0,0,216.73,14737.64
2025-10-25,S03,Bengaluru East,South,P01,Instant Coffee 200g,Beverages,102,0,0,228.61,23318.22
2025-10-25,S03,Bengaluru East,South,P02,Basmati Rice 5kg,Staples,129,0,0,710.64,91672.56
2025-10-25,S03,Bengaluru East,South,P03,Toothpaste 150g,Personal Care,73,0,0,101.37,7400.01
2025-10-25,S03,Bengaluru East,South,P04,Cooking Oil 1L,Staples,109,0,0,164.14,17891.26
2025-10-25,S03,Bengaluru East,South,P05,Notebook A4 (Pack of 5),Stationery,62,1,0,137.72,8538.64
2025-10-25,S03,Bengaluru East,South,P06,LED Bulb 9W,Home,52,0,0,127.91,6651.32
2025-10-25,S03,Bengaluru East,South,P07,Biscuits Family Pack,Snacks,118,0,0,61.51,7258.18
2025-10-25,S03,Bengaluru East,South,P08,Detergent Powder 1kg,Home,79,0,0,225.15,17786.85
2025-10-26,S01,Chennai Central,South,P01,Instant Coffee 200g,Beverages,142,0,0,219.89,31224.38
2025-10-26,S01,Chennai Central,South,P02,Basmati Rice 5kg,Staples,150,0,0,649.09,97363.5
2025-10-26,S01,Chennai Central,South,P03,Toothpaste 150g,Personal Care,94,0,0,99.5,9353.0
2025-10-26,S01,Chennai Central,South,P04,Cooking Oil 1L,Staples,122,0,0,182.63,22280.86
2025-10-26,S01,Chennai Central,South,P05,Notebook A4 (Pack of 5),Stationery,40,0,0,161.29,6451.6
2025-10-26,S01,Chennai Central,South,P06,LED Bulb 9W,Home,79,0,0,126.83,10019.57
2025-10-26,S01,Chennai Central,South,P07,Biscuits Family Pack,Snacks,126,0,0,56.82,7159.32
2025-10-26,S01,Chennai Central,South,P08,Detergent Powder 1kg,Home,103,0,0,219.46,22604.38
2025-10-26,S02,Coimbatore Hub,South,P01,Instant Coffee 200g,Beverages,103,0,0,236.74,24384.22
2025-10-26,S02,Coimbatore Hub,South,P02,Basmati Rice 5kg,Staples,154,0,0,661.94,101938.76
2025-10-26,S02,Coimbatore Hub,South,P03,Toothpaste 150g,Personal Care,75,0,0,98.56,7392.0
2025-10-26,S02,Coimbatore Hub,South,P04,Cooking Oil 1L,Staples,95,0,0,193.46,18378.7
2025-10-26,S02,Coimbatore Hub,South,P05,Notebook A4 (Pack of 5),Stationery,51,0,0,160.32,8176.32
2025-10-26,S02,Coimbatore Hub,South,P06,LED Bulb 9W,Home,69,0,0,123.01,8487.69
2025-10-26,S02,Coimbatore Hub,South,P07,Biscuits Family Pack,Snacks,196,1,0,61.01,11957.96
2025-10-26,S02,Coimbatore Hub,South,P08,Detergent Powder 1kg,Home,70,0,0,227.2,15904.0
2025-10-26,S03,Bengaluru East,South,P01,Instant Coffee 200g,Beverages,91,0,0,237.88,21647.08
2025-10-26,S03,Bengaluru East,South,P02,Basmati Rice 5kg,Staples,192,1,0,589.98,113276.16
2025-10-26,S03,Bengaluru East,South,P03,Toothpaste 150g,Personal Care,88,0,0,96.71,8510.48
2025-10-26,S03,Bengaluru East,South,P04,Cooking Oil 1L,Staples,125,0,0,193.14,24142.5
2025-10-26,S03,Bengaluru East,South,P05,Notebook A4 (Pack of 5),Stationery,42,0,0,159.37,6693.54
2025-10-26,S03,Bengaluru East,South,P06,LED Bulb 9W,Home,66,0,0,124.19,8196.54
2025-10-26,S03,Bengaluru East,South,P07,Biscuits Family Pack,Snacks,122,0,0,55.35,6752.7
2025-10-26,S03,Bengaluru East,South,P08,Detergent Powder 1kg,Home,76,0,0,222.08,16878.08
2025-10-27,S01,Chennai Central,South,P01,Instant Coffee 200g,Beverages,93,0,0,206.19,19175.67
2025-10-27,S01,Chennai Central,South,P02,Basmati Rice 5kg,Staples,127,0,0,637.46,80957.42
2025-10-27,S01,Chennai Central,South,P03,Toothpaste 150g,Personal Care,66,0,0,103.13,6806.58
2025-10-27,S01,Chennai Central,South,P04,Cooking Oil 1L,Staples,96,0,0,167.42,16072.32
2025-10-27,S01,Chennai Central,South,P05,Notebook A4 (Pack of 5),Stationery,40,0,0,147.85,5914.0
2025-10-27,S01,Chennai Central,South,P06,LED Bulb 9W,Home,43,0,0,112.96,4857.28
2025-10-27,S01,Chennai Central,South,P07,Biscuits Family Pack,Snacks,94,0,0,62.9,5912.6
2025-10-27,S01,Chennai Central,South,P08,Detergent Powder 1kg,Home,66,0,0,217.57,14359.62
2025-10-27,S02,Coimbatore Hub,South,P01,Instant Coffee 200g,Beverages,88,0,0,203.59,17915.92
2025-10-27,S02,Coimbatore Hub,South,P02,Basmati Rice 5kg,Staples,100,0,0,619.71,61971.0
2025-10-27,S02,Coimbatore Hub,South,P03,Toothpaste 150g,Personal Care,69,0,0,98.48,6795.12
2025-10-27,S02,Coimbatore Hub,South,P04,Cooking Oil 1L,Staples,92,0,0,174.91,16091.72
